solvent ID,smiles,EA_0-1,protic
zinc_95743459,CN1CC(F)(F)C[C@H]1CO,-4.76431495129519,True
zinc_308496012,C=CCC[C@H](O)CN(C)CC(F)F,-3.953358138863081,True
zinc_50114135,OC[C@@H]1CCCN1CC(F)F,-3.979006182385535,True
zinc_130980856,COCCN(CCO)CCF,-4.785194675646305,True
zinc_379414977,CC(C)N(CCCCF)C1CCC1,-5.2808691295343735,False
zinc_680834781,CCCN(CC(F)F)[C@@H](C)COC,-5.600490766839183,False
zinc_306330811,C[C@@H]1C[C@H](N[C@H](C)CF)C1,-5.38844888497471,True
zinc_306958501,C[C@@H]1CCCCCN1C[C@H](O)CF,-4.685680066318853,True
zinc_388662957,CCC(CC)N[C@@H](CO)CC(F)F,-5.703743718133,True
zinc_379336529,COCCN[C@H]1C[C@H](C(F)F)C1,-4.372484982381831,True
zinc_688714039,COC[C@H](C)NCCCC(F)F,-5.604005966837891,True
zinc_379386285,C[C@@H](O)[C@H]1CCCCN1CCCF,-5.329837933681011,True
zinc_650187900,C[C@@H]1[C@H](O)CCN1CC(F)F,-4.5597227295363005,True
