solvent ID,smiles,EA_0-1
zinc_1529277,C1CCNCC1,-4.426332545077898
zinc_166657076,C[C@H](CCCC(F)(F)F)NCCO,-5.168557939895728
zinc_20037682,CCOC(=O)CNCC1CC1,-3.9094911005191633
zinc_19904656,CCC(CC)N[C@@H](C)COC,-4.397571021761811
zinc_21984469,COC[C@@H](N)CO,-4.289989407252336
zinc_827438195,C=CCN(C[C@H](O)CCC)C(C)C,-3.740833519170728
zinc_648606632,CC[C@H](C)CN(C1CC1)C1COC1,-5.4640894321245055
zinc_307946228,CC(C)N(CCCCF)C(C)C,-5.520932437307068
zinc_20429247,COCC[C@H](C)N,-5.469481293265329
zinc_49832394,C#CCCNCCOC,-3.734649883938612
zinc_32223725,COC(OC)[C@H](C)O,-5.538382855959823
zinc_934019284,CC(=CCN1CC[C@@H]1CO)C,-4.1228119398960645
zinc_334848628,CC(C)[C@H]1CCN1C[C@@H](C)O,-5.604277875648387
zinc_252730798,CO[C@@H](C)[C@@H](C)N[C@H]1CC[C@H](C)CC1,-5.555450145081277
zinc_306831419,COCC(CCO)COC,-4.906628632123243
zinc_85432759,OC1CC1,-4.685546940932159
zinc_168025022,C=C(CC)CN1CCOCC1,-4.009182402072941
zinc_84327113,CC(C)C1(N)COC1,-4.663625222797255
zinc_393589538,COC(CN(C)C[C@@H](C)OC)OC,-5.299016294300953
zinc_1348514215,CC[C@H](C)CNCC[C@@H](C)NC,-4.3473679854916005
zinc_307981561,CCCCCN1CCO[C@H](C)C1,-5.603655438344216
zinc_147780376,CCCN1C[C@H](O)C[C@H]1C,-5.597083769947513
zinc_84177597,FC(F)(F)OCCNC1CCCC1,-5.242648186528913
zinc_385050526,CCC[C@@H](C)NC(COC)COC,-4.549564596892319
zinc_307355548,CC1(C)CC(NCCF)C1,-5.43476148601005
zinc_642687102,C=C[C@@H]1CCN(C[C@H](CC)OC)CC1,-3.950270012434922
zinc_307177352,C[C@H](O)[C@@H](C)N1CCC(F)(F)CC1,-5.358693083937033
zinc_98214189,CCC1(NC)COC1,-4.528512733679014
zinc_436627,CCN1CCCCC[C@@H]1CO,-4.776956609324685
zinc_378821622,CO[C@@H](C)CNC[C@H](OC)C1CC1,-5.226361328498664
zinc_1356586679,CC(C)CC[C@@H](O)CNCC(F)F,-4.7176936373075495
zinc_2019709,NCCCCO,-5.991713332642486
zinc_2023909,COCC[C@@H](C)OC,-4.356324729532586
zinc_82648987,COC(=O)CN(C)C[C@H]1C[C@H]1C,-3.9931764518105775
zinc_394431056,CC[C@H](C)CCN[C@H](C)[C@H](C)O,-5.36620964352456
zinc_104457758,COCOCCCO,-4.416519148185305
zinc_161572218,CCC[C@@H](CC)N[C@H](C)COCC,-5.26102956684063
zinc_307856420,C=C(C)CN[C@H](CO)C1CC1,-3.791600715025536
zinc_131975400,COCCCN[C@H](C)[C@@H](C)OC,-5.432863189638441
zinc_2035950,CCO[C@H](C)CC,-5.648742563730424
11252023,C[C@H]1[C@H](OC(=S)O1)C,-3.162524302591621
zinc_662168920,C=C[C@H](CO)NCCCCCF,-3.910716172019834
zinc_70223308,COCC(=O)NCC(C)C,-4.191350095337235
zinc_217552544,COCCN1CC[C@@H](C=O)C1,-3.4392792953351576
zinc_35603878,CC[C@@H](CO)NCC(F)(F)F,-4.766581827980609
zinc_60714977,COCCCCCNCCOC,-6.327844969946732
zinc_32843148,COCCN1CCCCCC1,-5.663413461141035
zinc_642094687,CC[C@@H]1CN(CCOC)CCO1,-5.578909473573717
zinc_49730520,C(CC1CC1)NCC1CC1,-4.293644360621965
zinc_161109414,C#CCCCN(C)CC(C)C,-3.570960538859272
zinc_166611701,C[C@@H]1C[C@H](NC[C@H](C)O)C1,-5.3190618093276445
zinc_82993069,COC[C@@H](C)NCC[C@@H](C)O,-5.607217761653793
zinc_649694086,CC(C)N(CCCF)C1COC1,-5.542814630051728
10423,C1COC1,-5.963852621761312
zinc_234050296,CC[C@H](O)CNC(=O)C(F)F,-2.59811606010309
zinc_1610700,COC(=O)C(C)(OC)OC,-3.748454159589278
zinc_37389064,COC(CNCC(C)C)OC,-5.972394578237001
zinc_880292254,CC(C)OCCN1CC[C@H](CF)C1,-5.214077042485769
zinc_679851215,CO[C@H](C)CN1[C@@H](C)CC[C@H]1C,-5.456945440411673
zinc_33369389,CC(F)(F)CNCCO,-4.824873423832645
zinc_649868921,C[C@H](CCO)N(C)CC1CC1,-4.866899985493688
zinc_1850884,CC[C@H](C)O,-4.845354822797426
zinc_400210175,CO[C@@H](CN1CCCCC1)C1CC1,-5.536748789639205
zinc_1474522377,CC(C)CN1C[C@H](C(C)C)[C@H]1C(C)C,-5.598687309846001
zinc_1685143,C1C[C@@H]2CC[C@H]1O2,-5.444389973055514
zinc_230676237,COC[C@@H](C)N[C@H]1C[C@H](OC)C1,-5.43310726632027
zinc_608491848,CC[C@H]1CCCN([C@@H](C)COC)C1,-5.575222727458788
zinc_168405200,CCN1[C@H](C)CC[C@H]1C,-5.824091359584222
zinc_827472366,COCCN(C)CC1CC(F)(F)C1,-4.858262273574065
zinc_336332966,COCCN1C[C@H](C)C[C@H]1C,-4.337512746114147
zinc_382173589,CCC[C@@H](C)NCCC(C)(F)F,-4.364053815545722
zinc_934020036,CC(C)C[C@H](C)N1CC[C@@H]1CO,-5.022972947150223
zinc_4742645,C=C[C@@H](O)CN1C[C@H]1CC,-3.685454219689104
zinc_82994153,C[C@H](O)CCNC1CCC1,-5.403201284974793
zinc_307436400,O[C@H](CF)CNC1CC1,-4.662204464248789
zinc_22921611,CCN(CC)[C@@H](CN)CC(C)C,-5.251490638342228
zinc_83053999,CC[C@H](NCCOC)C1CC1,-5.354055384456432
zinc_308142255,COC1(CN(C)C(C)C)CCCC1,-5.482624953368314
zinc_83158338,C[C@@H]1C[C@H](CNC2CC2)C1,-5.388471247666841
100164,C[C@H]1C[C@@H](CN(C1)C)C,-4.2802248310887885
zinc_82394434,O[C@H](CNCC1CC1)C(F)(F)F,-4.303722176165355
zinc_44177606,COCCN(C)CC[C@@H](C)O,-5.748144012435174
zinc_307537784,C=C(C)CCN1CCOC[C@H]1C,-4.0558696455938765
zinc_85508504,CCO[C@H]1C[C@H](O)C1,-4.771109600000164
zinc_61708808,CC[C@@H](C)N1CC[C@H](O)C1,-5.37109885595742
zinc_639249548,CC[C@H]1CN(C[C@H](OC)C2CC2)C1,-5.615436536787083
zinc_49553963,C[C@H](CCN(C)C)NCC1CC1,-4.227101065284836
zinc_87527454,CCN(CC)C[C@@H](NC)C(C)C,-4.250430124352622
zinc_663341493,FCCOCCNC1CCCCC1,-5.7547036911927165
zinc_378871213,C=CCOCCN1CC[C@@H](C)C1,-3.7716366756486592
zinc_12137835,CC[C@H](CN)OC,-5.453135726425856
zinc_233771469,CCOC[C@H](NCC1CC1)C(C)C,-5.617331357512556
zinc_19091326,CCC[C@H](C)NCC,-5.73417198963779
zinc_37871131,COC[C@H](C)N[C@@H](C)CC#N,-3.6514139689114087
zinc_307967991,CCCC[C@H](COC)NC1CC1,-4.19013108600835
zinc_231788640,C[C@@H]1C[C@H](N[C@H](C)CO)C1,-5.345093467359554
zinc_71255477,COCC1CCCC1,-5.432119751294211
zinc_84331344,CC(C)N[C@H](C1CCC1)C1CC1,-5.360767264248767
zinc_123417883,C[C@@H]1C[C@H](NCC(F)F)C1,-5.357973005183961
zinc_642233850,COCCN(CCOC)C1CC1,-5.354718775130335
zinc_308483664,CCC[C@H](C)N1CCO[C@@H](CC)C1,-5.189032037308277
zinc_307982016,COCCN(C)CCCCCF,-4.553918640416937
zinc_70839846,OC1CN(CC(F)F)C1,-4.671059282905471
zinc_234061456,CC[C@H](O)CNCC=C(C)C,-4.086796955442298
zinc_651982606,CC[C@@H](C)CN[C@@H](C)COCC1CC1,-4.451150420727614
zinc_308066903,CC[C@@](C)(NCCO)C(F)(F)F,-4.786437448704088
zinc_1634196,CCC[C@@H](O)CN(C)C,-4.785427382383793
zinc_308483729,C=CCC[C@H](NCCOC)C1CC1,-4.055808646635054
zinc_2031139,OCCC[C@@H]1CCCO1,-4.595811780310642
zinc_307890930,CC[C@@H](CN[C@H](C)CC)OC,-5.374612062176452
zinc_308138909,COC(=O)CN(C)CCCCCF,-3.9703194611401216
zinc_44688802,CCOC[C@H](C)N[C@@H](C)C1CC1,-4.672880764765346
zinc_72319277,COCCN1CCCCCCC1,-5.601136482900225
zinc_84327349,COC[C@@H](CN)C(C)C,-4.334089421762476
zinc_44688357,CCOC[C@H](C)N[C@@H]1CCCC[C@@H]1C,-5.522255850775024
zinc_19881710,CC[C@@H](C)NCCOC,-4.376076484974464
zinc_688730165,CC[C@H](COC)NCCCC(F)F,-4.679204853883704
zinc_51292670,CC[C@@H](C)N(C)CC(C)(C)CO,-4.764068288081585
139099,C[C@H]1CCCCO1,-4.572390603108273
zinc_379570914,C=CCCCC[C@@H](C)N[C@@H](C)COC,-3.9940477077720096
zinc_379360856,CCOC[C@H](C)NC[C@@H](CC)OC,-5.398032323315612
zinc_679853565,CCN(C[C@H](C)OC)C1CCC1,-5.590103025904234
zinc_2512232,COCCCCCCOC,-4.426251204145513
zinc_15042997,CC[C@H]1CC[C@@H](CC)O1,-5.592912184455679
zinc_404399,CCN1CCC[C@H](O)C1,-5.249132047667623
zinc_44688440,CCOC[C@@H](C)NCC(CC)CC,-5.3652156891194425
zinc_131862979,COC[C@H](C)N[C@@H](C)CC1CCC1,-5.477912945079591
zinc_395392095,C=CC(C)(C)CN[C@@H](C)[C@@H](C)O,-3.966382549221201
121424178,C[C@@H]1CCOC[C@H]1C,-4.423482136786031
zinc_679851931,CO[C@@H](C)CN(C)C(C1CC1)C1CC1,-5.278751301554847
zinc_34295894,C[C@@H](O)[C@@H]1CCCN1C,-4.546897966838015
zinc_379170601,CCCCN[C@H](C)C(F)(F)F,-5.589996223833962
zinc_34539083,CC[C@@H](CN)CO,-4.7848523108810985
zinc_307356181,C[C@@H](O)[C@H](C)NCCCF,-5.169785894299627
zinc_931686638,CC[C@@H](CO)N1CC[C@@H](CF)C1,-5.504416375126655
zinc_394236,CCC(CC)[C@@H]1OC(=O)[C@@H](C)O1,-3.681381811399604
zinc_1666997,[O][N@]12CCCC[C@@H]1CCC[C@H]2CO,-4.67011280207271
zinc_1695063,CN1CCC[C@@H](O)C1,-5.146859687045717
zinc_307437296,CO[C@@H]1CN(C(C)C)C[C@H]1O,-4.672060808288493
zinc_166982683,CCOC(C)(C)CNCCC(C)C,-4.2995863979300815
zinc_31688152,C[C@@H](O)CNC1CCCC1,-5.443178642486133
zinc_35151095,CCOCCN[C@H](C)CCC(C)C,-5.358032818650841
zinc_227713977,COC[C@H](CN[C@@H](C)C1CC1)OC,-4.397386543003567
zinc_20177359,CCN[C@H](C)C#N,-3.617397643523528
zinc_32227167,CC(C)CCN(CC#N)CCC(C)C,-3.67820795233201
zinc_650142315,C=C(C)CN(C)[C@H](CO)CC(C)(C)C,-3.717045081864688
zinc_679149576,CO[C@H](C)[C@H](C)NC1(C)CCC1,-5.4966181803132
zinc_38088159,CC[C@@H](C)CNC[C@H](C)N(C)C,-5.347221021762172
zinc_161782375,COC[C@H](C)N[C@@H]1C[C@H](C)C1,-5.4927711772012975
zinc_35098275,CCOCCN[C@H]1CCCC[C@H]1C,-5.46195045388598
zinc_661755953,C=CCN(CCOC)C(C)(C)C,-4.023465427981415
zinc_679852474,CCCN(CC(F)F)C[C@@H](C)OC,-5.438140462174012
zinc_663341095,C[C@@H]1CC[C@H](NCCOCCF)C1,-5.353917921244301
zinc_143510598,CC(C)CC(=S)NC(C)C,-3.330196847667233
zinc_39254807,C#CCCCNCC,-3.7411667772015353
zinc_639182590,CC[C@@](C)(CN[C@H](C)CF)OC,-5.48273515026422
zinc_306507738,CN(CCF)[C@@H]1CCC[C@H]1O,-5.571152986529223
zinc_44688300,CCOC[C@H](C)NC1CCCCCC1,-5.575114335752707
zinc_674459774,CCCCOCCN1C[C@H](C)[C@@H](C)C1,-5.552326103627207
zinc_39124582,COCC(=S)N1CCCCC1,-2.9335280497423835
zinc_3051741,C=CCN1CCCC1,-3.867841929534875
zinc_308308218,CCC(=O)CCN(C)C[C@H](C)OC,-3.7234920849776834
zinc_1746317,O=COCC(O)COC=O,-3.4987577036299764
zinc_8100981,OC[C@H]1CCO1,-4.7952000414507125
zinc_143016329,FCCCCN1CCCC1,-5.409341137822452
zinc_308001665,COC[C@H](C)NCC[C@H](C)OC,-5.283607374094143
zinc_388475380,FCCCCCN1CCOCC1,-5.604299861139371
zinc_19958595,C[C@@H](NCCCN(C)C)C1CC1,-5.3924549057000775
zinc_233903843,CC[C@@H](O)CN[C@H](C)CC(F)(F)F,-4.764646619688656
zinc_168656687,CCNC1(C)CC1,-5.949922441450321
zinc_37118232,C=CCNCC1CC1,-3.894849813470538
14671574,C[C@H]1CCOC[C@@H]1C,-5.770746041451487
9244,C1C[C@H]2[C@@H](C1)O2,-4.5512244476672965
zinc_307142648,C1CC(CN2CCOCC2)C1,-5.346890916063328
zinc_15423965,CNCCC1CCN(C)CC1,-5.383771552331452
zinc_130992592,CC[C@H](C)NCCOCC(F)F,-4.384754988602904
zinc_383156684,CCN(CC(=O)C)C[C@H](C)OC,-3.6356724373067353
zinc_16610111,CCC(C)(C)OCCO,-5.695621452849765
zinc_53387888,CCC[C@H](C)NCCNCC,-5.23408912124438
zinc_85350956,COC(CN1CCC(C)CC1)OC,-6.000214578239817
zinc_14193748,COC(=O)CN1CCC[C@@H](C)C1,-3.99487464248692
zinc_234587619,COC(CN1CC[C@H](OC)C1)OC,-5.45606763730796
zinc_600696072,CC[C@H]1CN(CCOC)C[C@@H](C)O1,-5.570255110884511
zinc_20196076,CC[C@@H](CO)N[C@H](C)[C@@H](C)CC,-4.794040549221847
zinc_681695850,C=CCN(C)C[C@@H](C)OC,-3.90503666735908
zinc_306510131,C[C@@H]1CCN(C[C@H]2C[C@H]2C)C1,-5.436830196891375
zinc_1331831782,CN[C@H](C)CCN[C@H](C)[C@@H](C)OC,-5.407744603110869
zinc_238663635,O[C@@H]1C[N@](C2CC2)C1,-4.678244847667539
zinc_642704175,C=CCCN(C)C[C@@H](CC)OC,-3.95004255958608
zinc_70623627,CC[C@@H](COC)NC1CCCC1,-5.32304681450302
zinc_379314939,C[C@H](NC[C@@H]1C[C@H]1C)C1CCC1,-5.348445608289284
zinc_19885283,COC(=O)CNCC(C)C,-3.9403434549219263
zinc_19884833,C[C@H](NCC1CC1)C1CC1,-5.280753570983535
zinc_123318186,COC(=O)[C@H](C)N[C@@H]1C[C@H](C)C1,-4.026199792746585
zinc_112942000,COCCN1CC[C@H](C)C1,-5.350958690154405
zinc_608492134,COC[C@H](C)N1[C@H]2CC[C@@H]1CC2,-5.486855975127413
zinc_43521855,CCCCN(CC)[C@@H](C)C#N,-3.5254948642486186
zinc_83055485,CC[C@H](NCC(OC)OC)C1CC1,-4.395905135751641
zinc_880291882,COCCN1CC[C@H](CF)C1,-4.576011527460787
zinc_393335449,CCCN(CC(F)F)C1CCC1,-5.522051541967921
zinc_3861532,COC1OCCO1,-5.548483923315833
zinc_5752097,CC(C)C[C@@H]1OC[C@H](C)O1,-4.649365798964422
zinc_307245894,O[C@H](CF)CN1CCC1,-4.208375541968467
zinc_308119503,CO[C@H](C)CN(C)[C@H](C)[C@H](C)O,-4.869147463212239
zinc_2509976,CCC(CC)OC=O,-3.896085662175704
zinc_644924043,CO[C@H](CN(C)C1CCC1)C1CC1,-5.299402145077631
zinc_87775051,CCC[C@H](CC)NCCF,-4.386894074610779
zinc_607731688,CC[C@@H](C)CN(C)CCOCC1CC1,-5.266959318133539
zinc_308241828,CCC[C@H](O)CN(C)C[C@@H](C)OC,-5.068627546113906
zinc_723100069,CC[C@@H]1C[C@H]1CN1CCOCC1,-5.678883326425821
zinc_673081436,CCOCCN1CCCC[C@H]1CC,-5.839167318131679
zinc_223987891,CC[C@@H](NC[C@H](C)OC)C1CC1,-5.24844893471421
zinc_595812847,C=CCCCN(CC)[C@H](C)C#N,-4.0096792310874765
zinc_162092177,CNC[C@H](C)NCC1CC1,-4.388191730568628
zinc_83056358,CC[C@H](NC1CCC1)C1CC1,-5.460726918135679
zinc_306766526,CN(CCCCF)C1CC1,-4.5211590176171725
zinc_122798093,CCC[C@H](O)CN(C)CC(F)F,-5.8246240497361645
zinc_2041060,CCCOCCC,-5.934361023834202
18923912,C[C@H]1[C@H](OC(O1)(F)F)C,-4.417448412437576
zinc_527999794,CC(C)O[C@@]1(C)C[C@H]1N[C@H](C)C(C)C,-5.363045537822779
14454423,C[C@H]1CCN(C[C@@H]1C)C,-5.5807128497402685
zinc_306751517,C[C@H](F)CCN1CCOCC1(C)C,-5.465162383418546
zinc_5736229,C[C@]1(O)CCCO1,-4.74778921658019
zinc_388338832,C[C@@H]1COCCN1CCCCCF,-5.508776696372479
zinc_235538629,C=CCCCCCN(C)C[C@H](C)O,-4.0031877181365765
zinc_19091338,CCNC(CC)CC,-5.653907591709565
zinc_53172304,COC[C@H](C)NCCCN(C)C,-5.61665182797616
zinc_161997,OCC1CCOCC1,-4.794360281864657
zinc_84453634,CC(C)CN(C)C[C@@H]1C[C@@H](O)C1,-5.326068903625472
zinc_2539442,CCOC(=O)CN1CCCC1,-3.967748855959252
zinc_35602329,CC[C@@H](C)CN[C@@H](C)CO,-4.751402273575688
zinc_334152317,CO[C@H](C)CN1CCCCC[C@H]1C,-5.429763881864982
zinc_87978545,CCOCCN(C)CC(OC)OC,-5.234812190671562
zinc_19905102,CCC[C@H](C)N[C@H](C)COC,-5.5943664601034495
zinc_21399713,C[C@@H](C1CC1)N(C)CCO,-5.470945888083693
zinc_34534146,COC(C)(OC)C(C)(OC)OC,-5.6384101906767565
zinc_677727460,CCN(C)C1(COC)CC1,-5.768074804144543
zinc_5820322,CCCCCCOCC,-6.0086798818654525
zinc_5696920,CN(C)CCON,-5.79569243523296
zinc_308199724,CCOCCN(C)C(=O)CC(C)C,-4.31705734714855
zinc_6020613,C[C@H](O)CCN,-4.581885102590807
zinc_639182668,CO[C@@H](C)[C@H](C)N[C@@H](C)CF,-5.3341469554422565
zinc_19885218,COC(=O)CNC1CCCC1,-3.89840583212691
zinc_306448547,C[C@@H]1CN(CCCF)C[C@@H]1C,-5.334901224871828
zinc_22073558,CNC[C@@H](C)N1CCCC1,-5.408519968912468
zinc_648606648,CC(C)CN(C1CC1)C1COC1,-5.516116887044792
zinc_606434744,CCN(CCCOC)C1CCC1,-5.682809622796568
zinc_5514088,CCCCOCC(C)C,-4.439723245596399
zinc_5838390,CCCN[C@H](CC)CCC,-5.48034107564876
zinc_227475422,C[C@H](N[C@@H](C)[C@H](C)O)C1CC1,-5.26848733678618
zinc_37473107,COC(CNCC1CC1)OC,-4.28912224663186
zinc_307957982,C=CCCNC[C@@H](O)CC(F)(F)F,-3.9481832766823097
zinc_83390982,CCOC[C@H](C)N[C@H]1CCC[C@@H]1C,-5.3237519668389846
zinc_161595100,C[C@H](NC1CCC1)C1CCC1,-5.381774455958656
zinc_393682886,CC[C@@H]1CC[C@H]1N[C@H](COC)C(C)C,-5.179210099483771
54303867,C1COC[C@@H]1F,-4.595672781346611
14671576,C[C@H]1C[C@@H](COC1)C,-4.632941747150776
zinc_649407412,C=CCCCCN(C)CCOCC,-3.963814961658693
zinc_168015062,C=C(C)CCN1CCC[C@H](O)C1,-4.063076710882559
zinc_669690567,CC(C)COCCN1[C@@H](C)CC[C@H]1C,-5.515518617619512
zinc_662599057,CCCN(CC(C)C)[C@H](C)COC,-5.739832310882629
zinc_128355026,CCC(CC)CN1CC(O)C1,-5.520921687045292
zinc_934016021,C=C(C)CN1CC[C@@H]1CO,-3.721152650777807
zinc_39087568,COC(=O)[C@@]1(C)COCO1,-3.7662348455972
zinc_44424146,CCCCNCCOCCOC,-4.335182068396369
zinc_640075878,COC[C@H](C)N1CC[C@](C)(F)CC1,-5.361920182383441
zinc_669690377,CC(C)COCCN1CCC[C@H]1C,-5.6732919253914496
zinc_6037896,CO[C@H]1OC[C@H](C)O1,-4.383690524353039
zinc_12648241,C=C[C@@H](N)CO,-3.69699967461194
zinc_19702525,COCCNCC#N,-3.517986145076918
zinc_233898562,CC[C@@H](O)CNCCOCC(F)F,-4.723222692225645
zinc_1693401,CCN(CC)CCC[C@H](C)O,-4.934502572021725
zinc_62034284,COCCCN(C)CC[C@@H](C)O,-4.152097154402873
zinc_1680429,CCCOCOCCC,-4.349926870468171
zinc_238243359,CCN1CC[C@H](O)[C@@H]1C,-5.585892696371763
zinc_1530354,CCCCO,-4.843688667356991
zinc_45019093,COCC[C@@H](C)CN,-5.904479479791756
zinc_616581158,COCCN[C@@H]1CCCC[C@H]1F,-4.222135415542921
zinc_595716112,CCOCCN1[C@@H](C)CCC[C@@H]1C,-5.524096435234906
zinc_379314724,C[C@@H](O)CCN(C)CCCCF,-4.854179977205151
zinc_1687476,CCC(CC)NCCO,-5.661071736786964
zinc_122932259,COC[C@@H](C)N[C@@H](C)CCO,-5.54876361865212
zinc_308321403,CC[C@@](C)(NCCOC)C(F)(F)F,-4.456450460103777
zinc_49553221,CC(C)N[C@@H](C)CCN(C)C,-5.4277972041449685
zinc_200642988,CCCCCCN(C)CCOCC,-6.297775579276912
zinc_402999,CC[C@@H](C)[C@@H](N)CO,-5.828094982382983
zinc_60265290,COCC(=O)N1CCCC1,-4.243466839378911
zinc_4202818,COCC(N)COC,-5.834227345077836
zinc_143747880,CCOCCN1CCC(OC)CC1,-5.840536453885987
zinc_12650183,C[C@H]1CCCCN1C[C@@H](C)CO,-4.816707403109204
zinc_38324961,CC(C)(C)OC(=O)OC[C@H]1CO1,-2.5664675129539045
zinc_19439174,CCCN(CC#N)CCC,-3.643196352331936
zinc_642684818,CC[C@H]1CCCN1C[C@@H](CC)OC,-5.467286623835943
zinc_5166648,CC(=O)O[C@H]1CO1,-3.507466329533618
zinc_929720619,CN(CCOC1CC1)C1CCC1,-5.295839175127453
zinc_679850534,COCCCN(C)C[C@@H](C)OC,-5.503844940932545
zinc_2031650,CCOC(C)C,-4.373294969948048
zinc_379388480,C=CCCCN(CC=C)CCOC,-3.9520901740923153
zinc_13380273,COC[C@@H](O)CCO,-4.808630833160412
zinc_656657913,CCOC1CN(CC2CC2)C1,-4.331167614506141
zinc_608500803,COCCCCN(C)C1CCC1,-5.548842130572076
zinc_36791529,CCC[C@H](C)N(C)CCCCO,-5.446310093261785
zinc_161953465,C[C@@H](CO)NC[C@H]1C[C@H]1C,-4.803617682901887
zinc_87777056,OC1CN(CCF)C1,-4.691537529533695
zinc_32005413,COCCNC[C@@H](C)O,-4.2483934487041415
zinc_1104482,CC[C@H](C)[C@H]1CCCO1,-4.413877036268319
zinc_306177955,C[C@@H]1C[C@@H]1CN1CCOC[C@H]1C,-5.3845124849736
zinc_138487545,OCCCCC1COC1,-4.848475577202869
zinc_162053266,C=C(CC)CNC(C)(C)COC,-4.034733235233081
zinc_1587609,CCOC(OCC)C(C)(C)OC=O,-3.871259973058242
zinc_1648987,CCCNC,-4.421961904663777
zinc_717570883,C=C[C@H](CO)N[C@H](CC)C(C)C,-3.946960333681043
zinc_388425296,FC(F)CN(C1CC1)C1COC1,-5.476641693269388
zinc_131965871,CO[C@H](C)[C@H](C)NC1CCCCCC1,-5.479876443521859
zinc_204312239,CCN1CCCC[C@@H]1COC,-5.579745434196397
zinc_308412238,COCCN(CCCF)CCOC,-5.519329220724287
zinc_391833,CCC(OC)(OC)OC,-5.615342586529145
zinc_85351003,COC(CN(C)C1CCCC1)OC,-5.411650072538323
zinc_15635501,CCN1CCC(CO)CC1,-5.6324100911923605
zinc_308443521,C=CCC[C@H](O)CN(C)CCC=C,-3.9961273036271794
zinc_20195664,CCCN[C@@H](CC)CO,-4.111666130569701
zinc_379417263,CC[C@@H](O)CN1C[C@H](OC(F)F)C1,-4.592368194820462
zinc_132026107,CC[C@H](C)N[C@@H](C)[C@@H](C)OC,-5.480128683936753
zinc_70224931,CCC[C@@H](C)NC(=O)COC,-4.2918670383431
zinc_83724726,CCC(CC)N[C@@H](C)C(C)(C)O,-5.332984822797707
zinc_64034384,C1N[C@H]2C[C@@H]1C2,-5.933869933678045
zinc_32156211,C=CCN(CCOC)CCOC,-3.890632559586981
zinc_36667532,COC[C@@H](C)NC[C@H](C)C#N,-3.78220197098464
zinc_238325673,COCC(COC)N1CCCC1,-5.3795456227985525
zinc_379379064,C[C@H]1C[C@@H]1CN(CCO)CC(F)F,-4.8490831689119664
zinc_590788039,COCCN1CCC[C@@H]1C1CC1,-5.496495966835414
zinc_308092450,CCCN(CCCCO)CC(F)F,-5.497942482903176
zinc_44177630,COCCN(C)[C@H](C)[C@@H](C)O,-4.813705655954954
zinc_39079706,OCCN1CCC(F)CC1,-5.3824854549231125
zinc_306441760,CC(C)[C@H](O)CN1CC[C@@H](C)[C@@H]1C,-5.55326786942879
zinc_649690504,CCC[C@@H](C)[C@@H](CO)NCC(F)F,-5.316278219687265
zinc_107218395,CC(C)N1C[C@@H](O)C[C@H]1C,-3.9889972145065538
zinc_3145420,O[C@H](CN1CCCCC1)C(F)(F)F,-4.616912572023107
zinc_83055928,CC[C@@H](N[C@H](C)C(=O)OC)C1CC1,-3.7973618300543017
zinc_70623838,CC[C@H](COC)NC[C@@H](C)O,-5.641702006214138
zinc_231347309,C=CCCN(CCO)CC(F)F,-3.941810070467282
zinc_37624725,C[C@H]1C[C@@H](C)CN1,-5.889248572021412
zinc_308161011,CO[C@H](C)CCN[C@H](C)[C@H](C)O,-4.909192878756278
zinc_644925917,CO[C@H](CN1[C@@H](C)CC[C@@H]1C)C1CC1,-5.490015769944946
zinc_1672371,CC(C)C[C@@]1(C)OC[C@H](C)O1,-4.6482945989655775
zinc_52206704,CCCC(CCC)NC1CCC1,-5.4452050528509925
zinc_20044309,CCCCNCC#N,-3.53536462590697
zinc_39393774,CC(C)[C@H]1CCNC1,-4.237337952331727
zinc_335374213,CC(C)N[C@H]1C[C@](C)(F)C1,-4.386941467358038
zinc_1755956,CCCCOCCCO,-4.417683490155888
zinc_306819065,CC1(CN)COC(=O)OC1,-4.574596049743688
zinc_20084868,C=CCN[C@@H](C)[C@H](C)CC,-3.898678980310194
zinc_231750566,CC[C@@H](C)CN[C@H](C)CC(F)(F)F,-4.400768267357156
zinc_307982851,CC[C@H](O)CN1CC[C@@H]1C(C)C,-5.591560911916337
zinc_106869368,COC(=O)CN(CCC(C)C)C1CC1,-3.939260346112082
zinc_1880155108,C[C@@H](N1C[C@H](O)C1)C(F)(F)F,-4.692118797924841
zinc_379391541,C=CCN(CCOC)C(CC)CC,-3.986665054922315
zinc_308480444,COCC(=O)OC[C@H]1COC(=O)O1,-3.766009440416538
zinc_2568136,CNCCCCO,-4.558790986529263
zinc_95630322,CCC1(C#N)COC1,-3.468166992744898
zinc_96528760,CO[C@@H](C)CNCC1CC1,-4.3139144186515495
zinc_44688899,CCOC[C@H](C)N[C@@H](C)C(C)C,-5.48229201865168
zinc_31351713,CC/C=C\CCOC(=O)OC,-4.08200910258896
zinc_166959198,CCOC(C)(C)CN[C@@H](C)COC,-5.820247805180332
zinc_307672950,CC[C@@H](OC)C(=O)N1CCC1,-4.294114219688666
zinc_894658039,C[C@@H](CCO)NCCC(C)(F)F,-4.425585981348254
zinc_661976025,CC(C)OCCN1CC[C@@H]2C[C@H]2C1,-5.472869618652767
zinc_95743459,CN1CC(F)(F)C[C@H]1CO,-4.76431495129519
zinc_308385887,CCCN(C)C[C@H](O)CCC(C)C,-5.4424815191696325
zinc_166498233,CC(C)[C@@H](NCCO)C1CC1,-5.368948696373595
zinc_20429249,CCOCC[C@H](C)N,-5.506802286010582
zinc_69664931,COCCN[C@@H](C)CC1CC1,-5.728105260103247
